"GA","GB","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200","G201","G202","G203","G204","G205","G206"
"Рязанская область","446281302","446138874","21946","2406864","2406864","48137288","2144","50919","50919","1069301","75","107954","107954","1542206","47","278","278","4255","2","0","0","0","0","32449990","32448282","324482821","2787","32312","33243","365671","20","-3","288261446","288150001","1440750006","18722","0","0","0","0","0","2538369","2517611","15105668","488","0","0","0","0","0","0","0","0","215410","214522","1072816","141","92295196","92315912","592300084","11406","26355888","26319225","5154","19553","22348","15","27925635","27892781","7767","139063","141482","659","282","282","1","1991","1991","31","776","776","6","57694","48726","26","-3069","504","4","372496173","372744654","19756","250275783","250875712","19097","10830709","10563137","748","1831931","1821507","486","25747605","25745211","4593","202599","201705","130","83585499","83512725","10603","88923","90780","158","0","0","0","1145","1145","4","162808","162808","73","81144608","80755248","21956","0","0","0","0","0","0","7291836","7300178","196","1562322","1559064","260","37048507","6706","54278728","4093692","11060430","5321927","1064387","764478","9231565","205","0","41","0","0","0","41","1","0","1","46247794","374623","9268290","4218052","843610","104837","8319843","0","0","0","0","0","0","0","0","0","0","100526522","20328720","9539979","1907997","869315","17551408","2937170","70323","590951","15882","3176","84","587691","5016","0","1003","16","3","0","1000","2","0","2","552622","3489792","72119","34206","1985","0","8","2","8","37048507","105209","109306"
"Самарская область","1468088105","1467464784","80866","5672217","5672217","113439522","5519","206445","206445","4335354","261","349864","349864","4998062","124","97","97","1486","5","0","0","0","0","68363088","68331742","683288637","7267","17598","17449","191943","40","835","1038059843","1037991498","5228967886","72691","350","0","0","0","0","15532961","15575358","93439633","1152","1041","1138","23805","7","48","48","8313","2","1235317","1230032","6150162","311","263956547","263844312","1730117743","41027","69336232","68933673","20769","392081","392942","60","74690826","74242528","29489","1319468","1315142","1892","-710","511","2","4122","4122","56","87904","86471","45","57310","18584","66","1267","1116","8","1185572894","1186185014","74702","826419877","827454670","72801","44334151","44372868","2384","3860442","3868816","1152","73978119","73901407","18489","1197294","1191969","293","234984433","234600402","38719","798815","794888","584","143","143","1","19776","0","0","8108708","8134016","405","303522213","302192940","80411","0","0","0","0","0","0","27645291","27599212","697","19094792","19023391","686","335976720","24325","207476796","11612255","42075975","50649409","10129883","4632764","27313328","61086","228778","23656","21955","4391","7171","12094","19","5","14","137406200","597319","27511108","25288986","5057798","277592","22175718","0","0","0","0","0","0","0","0","0","0","344882996","69587083","75938395","15187681","4910356","49489046","35518560","217986","7114612","2743193","548639","370590","6195383","217164","0","43433","33990","6798","352","36283","20","0","15","7460518","42979078","916082","0","0","0","0","0","0","335976720","439705","8125407"
"Саратовская область","469805225","469351506","34321","2515355","2515355","50307089","2577","110616","110616","2322935","166","201327","201327","2876103","57","659","659","10068","2","0","0","0","0","52673620","52661263","526586793","5158","30196","33043","363468","44","203","293829818","293470727","1469061398","29559","6","0","0","0","0","6479862","6483609","38901619","577","0","0","0","0","0","0","0","0","1324667","1313370","6566852","209","87708618","87678270","564566907","18500","22959041","22912678","8819","26099","26099","24","24935668","24884023","12791","321822","314963","826","0","0","0","5905","5905","37","1507","1470","19","15472","14753","53","0","0","0","393820473","393671765","31521","276695019","276949039","30611","8429936","8370861","735","1582524","1567279","510","24539261","24533616","7984","1312406","1306008","187","81110691","80791297","17206","174957","174678","214","0","0","0","4","4","1","686059","690566","154","93252190","92904372","34087","0","0","0","0","0","0","17560040","17526680","505","3724310","3722064","429","115745718","10379","68342532","6257202","13981371","10512574","2102515","1055670","10823186","0","0","0","0","0","0","0","0","0","0","48135538","82606","9631238","24150158","4830032","7679","4793527","0","0","0","0","0","0","0","0","0","0","116478070","23612609","34662732","6932547","1063349","15616713","9077922","190477","1825109","304225","60845","9138","1755126","0","0","0","0","0","0","0","0","0","0","363383","9441305","190527","0","0","0","0","0","0","115745718","150544","682538"
"Сахалинская область","163760790","163724383","8571","2793598","2793598","57372646","2520","86029","86029","1805288","149","243097","243097","3472814","87","7982","7982","122017","2","0","0","0","0","11957493","11957482","119579714","1375","7426","7426","81687","10","7","117165908","117126837","585631941","5567","0","0","0","0","0","682161","682161","4091394","101","2531","2531","46218","6","2880","2880","49460","4","357432","357772","1806910","74","25479938","25482356","168970122","3553","4212700","4212699","1029","223528","223528","8","4971016","4970932","2073","184585","183585","558","0","0","0","57","57","4","23","23","1","21893","21893","8","42","42","19","166048563","165984917","6401","133153239","133089610","5929","3429412","3429412","380","201477","201477","80","5509462","5509347","936","360005","360345","73","23241268","23240904","3095","153698","153821","194","0","0","0","0","0","0","15077948","15109573","101","47673265","47678347","8570","0","0","0","0","0","0","64781423","64791891","436","2329079","2389465","150","220507671","2853","39189198","2102788","7942983","5700988","1140196","841123","5961664","1660399","0","332080","335","67","125","331888","10","0","6","9684427","38545","1938813","1544124","308826","72393","1557594","0","0","0","0","0","0","0","0","0","0","48873625","9881796","7245112","1449022","913516","7519258","4116627","500","823350","398418","79684","26155","717511","2005928","0","401186","0","0","0","401186","18","0","6","10371752","14488379","3391","0","0","0","0","0","0","220507671","250502","15087866"
"Свердловская область","3008127037","3003658242","130748","14300322","14300322","286005342","13287","262014","262014","5502186","532","1263080","1263080","18043993","433","12513","12513","191274","14","0","0","0","0","90833527","90868224","908680961","8625","139149","139070","1529772","54","2198","1982331051","1979405881","9896905811","113608","2326","0","0","0","0","143696464","142652044","874172599","2523","43622","43622","229520","12","2827","2827","26510","8","3536699","3534377","17671091","645","609596081","609333110","3731197832","75118","147600862","147216976","38212","1319719","1318780","138","162151715","161882061","51350","1690757","1659813","4812","3586","3586","10","24096","24048","96","46049","42548","86","114388","116977","158","96","96","5","2669774306","2668849749","119470","1849831692","1849945550","115137","68253059","68222428","5633","18027530","18047663","2148","170530065","170352111","33586","3532554","3529987","628","558465776","557662017","71359","1234552","1202669","1159","1680","1680","11","19366","19366","23","11791536","11786331","758","461704670","457999025","131915","0","0","0","0","0","0","132918033","132819466","1420","23533537","23563060","1252","1127942057","40220","470138181","28643239","95459796","105918811","21183763","10092729","64183304","79705","0","15941","4319","864","0","15077","25","0","15","1144498595","877072","228943574","757435732","151487145","812365","76644064","0","0","0","0","0","0","0","0","0","0","1614636776","324403370","863354543","172670908","10905094","140827368","46698315","1302924","9404810","7117809","1423561","284377","7696872","282553","5621","56792","3357","671","810","55311","30","1","17","23962064","70660379","1464946","370701","91669","0","27","6","28","1127942057","2296887","11656660"
"Смоленская область","371562942","369705751","23904","1794372","1794372","35887441","1661","49113","49113","1031367","57","244871","244871","3498156","49","17319","17319","264737","5","0","0","0","0","27093573","27059851","270600154","2939","12131","12122","133344","20","4","232485984","230706294","1153535635","20992","0","0","0","0","0","5482394","5486397","32918384","438","146","146","896","2","0","0","0","0","181653","181423","907114","121","85890482","85851011","529317167","11219","16578872","16574903","4565","671136","666712","42","18311015","18302943","7171","912399","912860","1599","9601","9601","10","361","361","23","24368","23438","126","27896","24815","170","4","4","1","338079140","336274313","22888","191995250","190215873","22003","12835670","12804579","1336","35706789","35745647","5980","15493342","15500980","3920","149569","149338","115","81031186","80995117","10509","863777","864051","674","0","0","0","9135","9135","13","6663569","6896862","1014","48133624","47751480","21038","0","0","0","0","0","0","20254919","20226213","4659","456083","456620","202","197148407","7555","30416018","1852743","6175839","5591365","1118272","368955","4688612","5592","0","1118","7","1","0","1117","3","0","3","14894164","72082","2982438","1340933","268188","5988","2708262","0","0","0","0","0","0","0","0","0","0","45310182","9158277","6932298","1386460","374943","7396874","4652374","1450","930547","165860","33172","3814","893561","656","0","131","0","0","0","131","3","0","1","12001742","16654116","123643","160227","362","7145","20","1","17","197148407","517505","6889521"
"Тамбовская область","218521653","218353092","11775","1131719","1131719","22634946","992","27071","27071","568491","55","146818","146818","2097383","38","0","0","0","0","0","0","0","0","44792961","44751210","447512837","3132","9435","9329","102622","14","2190","103236756","103148462","515508157","9496","0","0","0","0","0","540617","540997","3229752","225","5691","5691","52448","3","0","0","30","0","537534","517809","2589043","149","50399117","50387255","361260503","5499","15962013","15958613","2430","1047321","1047328","4","17689744","17682914","3901","101662","101556","715","0","0","0","379","379","15","0","0","0","32011","32047","9","6342","4629","7","191590215","191770988","10556","125903494","126133112","10258","3209432","3209432","151","767549","767462","139","16150716","16158276","2113","537134","517409","145","44935020","44899787","4970","92084","90593","138","0","0","0","23444","23468","4","1122601","1122601","23","32319949","31953196","11991","0","0","0","0","0","0","6346272","6350880","137","586665","586189","152","42898786","3688","19674163","2425352","4056103","2831439","566291","276669","3213143","0","0","0","0","0","0","0","0","0","0","5693993","19684","1139783","50195","10039","5774","1123970","0","0","0","0","0","0","0","0","0","0","25368156","5195886","2881634","576330","282443","4337113","3143905","20631","629812","217386","43479","19156","567177","46243","0","9249","0","0","0","9249","3","0","3","58410","3202315","26571","0","0","0","0","0","0","42898786","10520","1114562"
"Тверская область","350240256","349999888","22099","2355415","2355415","47109091","2251","53469","53469","1122849","107","111208","111208","1588692","53","0","0","0","0","0","0","0","0","24672168","24659225","246591887","2207","45000","44973","494701","23","11","243002914","242893830","1214474042","19111","0","5833","5833","34999","1","1904893","1905365","11432193","412","-25","0","0","0","0","0","0","0","265458","265480","1327401","131","65308742","65217731","500794884","11212","11329157","11317951","4827","8308","8308","22","12515709","12486101","7491","277893","276859","1662","175","175","1","860","860","25","7164","7164","18","46936","16050","23","0","0","0","293402351","293463585","19442","205180014","205237075","18701","10310207","10311852","714","1907193","1909480","440","12940233","12923179","4284","264612","264612","121","62665759","62688292","10439","163317","157063","274","0","0","0","1041","1041","3","3006026","3006827","120","65989158","65689256","23041","0","0","0","0","0","0","11760872","11794453","331","5311389","5359729","239","41975190","7021","47764286","4248815","9765299","10516411","2103282","1057701","6604316","0","0","0","0","0","0","0","0","0","0","8016295","119783","1609247","556424","111285","13727","1484235","0","0","0","0","0","0","0","0","0","0","55780581","11374546","11072835","2214567","1071428","8088551","15384737","522799","3103087","2423597","484719","1419543","1198825","0","0","0","0","0","0","0","0","0","0","3170595","18555332","550152","0","0","0","0","0","0","41975190","164288","2960644"
"Томская область","409483706","408900782","16960","2052493","2052493","41050512","1983","51246","51246","1076143","77","150847","150847","2154959","44","4488","4488","68598","2","0","0","0","0","29894255","30219644","302196458","1777","263","28","311","7","153","319894540","319218807","1596090687","14379","0","0","0","0","0","897594","964494","5787784","233","1055","1055","15673","7","9588","9588","183048","6","346210","344319","1721594","108","40315668","40137702","245482728","8219","15043716","14929578","3868","150581","150581","18","15877453","15756636","5952","201551","198889","1145","0","0","0","14918","14918","30","773","746","11","40106","13999","39","17","17","1","324188942","324122860","15150","258335713","258297388","14596","8926621","8938571","405","408370","408370","195","17846562","17807839","3292","346013","344121","102","38212151","38217937","7741","111995","110608","184","0","0","1","-2039","1415","3","6334756","6334691","54","100363123","99794927","17418","0","0","0","0","0","0","21103942","21082578","354","15045522","14875632","168","101718826","5369","58694105","3324333","11905037","8288337","1657667","1176756","9070614","511","23630","1284","226","45","226","1013","3","5","6","35801704","214772","7171079","1386959","277392","39960","6853727","0","0","0","0","0","0","0","0","0","0","94495809","19076116","9675296","1935059","1216716","15924341","5974742","51293","1197513","304603","60921","2397","1134195","176312","0","35262","167423","33485","1727","50","7","0","4","1590414","7565156","85256","0","0","0","0","0","0","101718826","380122","6303349"
"Тульская область","822050200","820059737","26275","2868143","2868143","57363269","2654","76867","76867","1614211","149","333576","333576","4765244","88","794","794","12134","3","0","0","0","0","37911271","37909256","379092543","2978","53568","53568","589249","35","237","518515784","517223564","2586116995","22392","0","0","0","0","0","4164360","4160477","24962361","528","9626","9626","62092","6","0","0","0","0","883558","864972","4324898","244","177866687","177768632","1098245001","13558","48533606","48078227","6063","104112","104112","18","79372935","78797109","9099","2208652","2208517","1235","367","367","4","2639","2639","45","128152","128152","24","23025","23256","42","0","0","0","733809833","732087357","23372","462349957","463190703","22551","42977061","42980191","791","6094765","5435617","556","68069539","67582244","5419","738465","719633","224","151494557","150093211","12639","2113846","2113617","312","0","0","0","1242","1242","1","329427","329445","108","124014667","123249980","26515","0","0","0","0","0","0","33675589","33183144","572","5692203","5522324","380","258095902","8143","69843530","5126708","14225045","21232462","4246493","1970692","8007860","0","0","0","0","0","0","0","0","0","0","22766946","412180","4573998","12716","2543","14153","4557302","0","0","0","0","0","0","0","0","0","0","92610476","18799043","21245178","4249036","1984845","12565162","14652011","725846","2966694","1089197","217840","969373","1779481","0","0","0","0","0","0","0","0","0","0","1955636","16607647","811068","0","0","0","0","0","0","258095902","257773","325653"
"Тюменская область","1002983859","1002721536","34585","6633165","6633165","132665049","6277","118257","118257","2480813","244","504499","504499","7203756","177","2365","2365","36137","3","0","0","0","0","20561648","20543414","205425417","2885","61498","71693","788620","32","3092","711745669","711721417","3552740990","26870","-469","24","24","142","1","2077773","2084145","12504549","548","1714","1714","14915","4","626","626","12912","3","1459702","1394478","6972391","196","203494961","203394258","1238057820","17356","44624444","44607528","8834","27737","27737","29","56235835","56163807","12748","1089921","1083264","1431","563","0","0","802","802","25","7422","7422","12","23776","17869","19","173","173","5","857732873","858192597","29322","604296891","604806082","27592","16248900","16251749","538","2437071","2432560","263","41289076","41603272","7839","1458318","1392704","192","190943085","190487208","15840","1084159","1245206","350","0","0","1","0","0","0","472528","471167","96","200800523","199966350","35072","0","0","0","0","0","0","54659230","54544820","421","40792796","40790004","276","313856973","11012","159265215","13812979","32543696","37639323","7527868","4274753","20741075","247232","110302","54962","15569","3114","398","51450","17","8","13","85895048","264603","17192240","2361145","472229","60098","16659913","0","0","0","0","0","0","0","0","0","0","245160263","49735936","40000468","8000097","4334851","37400988","57941050","759943","11626206","5170039","1034007","542461","10049738","321027","6358","64523","50743","10149","0","54374","16","5","11","4187281","62128331","759943","0","2487","0","0","1","1","313856973","60798","463858"
"Ульяновская область","281673124","281095973","20462","1973563","1973563","39471636","1936","31306","31306","657426","52","184949","184949","2642127","51","2","2","37","1","0","0","0","0","23639312","23621188","236211866","2170","1332","2160","23758","21","186","180949829","180975480","904875644","17630","0","0","0","0","0","3712078","3713541","22278442","474","0","0","0","0","0","0","0","0","104890","104490","522450","143","53993359","53473348","339562917","9910","15211084","15172042","4768","34485","29477","13","17082279","17015721","7249","335218","335200","764","300","300","1","85","85","3","9285","9285","20","4081","6193","12","130","130","2","242665491","242425972","18642","171458761","171499052","18056","6820757","6806671","564","1003296","1004900","301","16060296","16013632","4149","102231","101794","131","46906554","46707413","9227","293782","293595","202","0","0","0","29","29","1","1980207","1782927","76","46094945","45740495","20520","0","0","0","0","0","0","8667280","8447256","213","785708","784243","192","34760516","6332","44163620","3812850","9023367","8899274","1779854","768809","6474704","17","460","26","17","3","0","23","1","3","2","12872637","353356","2592196","753599","150719","32554","2408923","0","0","0","0","0","0","0","0","0","0","57036257","11615563","9652873","1930573","801363","8883627","6189830","4479","1238190","360076","72015","2114","1164061","28941","0","5788","13261","2652","228","2908","10","0","5","5246689","11436519","4678","4868","0","0","1","0","1","34760516","264951","1750293"
"Челябинская область","1474311449","1473349067","83344","6795596","6795596","135868536","6572","113536","113536","2384246","257","442762","442762","6325167","170","8398","8398","128365","7","1","1","11","1","45695400","45660327","456604495","5009","29113","29262","321510","49","9229","982108023","981675738","4908339207","74204","294","0","0","0","0","22184263","21879202","131274077","1480","2930","2795","16145","9","0","0","0","0","1786319","1787931","8944120","421","328344917","328227282","1999651905","44974","82245069","82163523","23318","211443","210512","62","86788060","86701551","31671","1136650","1129099","2749","72","72","4","15777","15777","56","15946","15786","39","141606","128970","225","59","59","8","1263361089","1263860060","77319","824187895","825472697","75111","27954151","27964100","3102","8850272","8859953","1406","100362986","100063411","20140","1629007","1630162","404","299760392","299279050","42682","774755","767220","618","0","0","0","12740","12867","12","6402058","6414527","549","254033129","252558495","82817","0","0","0","0","0","0","48029582","48063241","1735","13744174","13729041","688","268407907","25235","186767795","13684677","38037795","41593321","8318664","3703596","26015535","267707","0","53541","111834","22367","1530","29644","18","0","7","637731919","806509","127586709","436946479","87389296","117646","40079767","0","0","0","0","0","0","0","0","0","0","824499714","165624504","478539800","95707960","3821242","66095302","21002313","287538","4214840","3695579","739115","197919","3277806","163038","15200","33368","168022","33604","37671","-37907","14","1","8","5125710","26128023","294292","1939","0","0","2","0","2","268407907","386263","6330951"
"Ярославская область","506757938","506365748","31210","2170502","2170502","43409940","2292","55636","55636","1168356","127","177920","177920","2541710","71","8864","8864","135500","1","0","0","0","0","18009431","17958737","179587372","2717","2273","2359","25945","8","1103","341016448","340876555","1704384047","28086","0","0","0","0","0","2997314","2995423","17972539","478","0","0","80","0","0","0","0","0","423647","423508","2133716","211","114730372","114654599","696350401","16526","24434260","24435880","7338","562908","431051","41","27159582","27035678","11112","417349","419455","957","0","0","0","7883","7883","45","4678","4678","21","10367","7375","38","0","19","3","427829830","428484295","28815","274042256","277072875","28034","13109571","13086305","904","1918153","1918354","526","40940169","41198857","6532","425840","424649","208","97073351","94463926","15543","353042","351291","285","0","0","1","0","0","0","1456051","1443143","142","97928931","96832079","31501","0","0","0","0","0","0","19952337","19889681","399","2445144","2445512","258","233798868","9390","109885126","8401047","22397080","23376607","4675323","2231101","15490656","10569","50839","4656","0","0","0","4656","5","6","4","1903728202","227164","380757000","1489788809","297957762","11099944","71699294","0","0","0","0","0","0","0","0","0","0","2013613328","403154080","1513165416","302633085","13331045","87189950","53153097","292222","10645232","1019461","203894","14584","10426754","1111535","46110","224613","40548","8110","0","216503","11","3","10","1835976","54989073","528164","0","0","0","0","0","0","233798868","65665","1439300"
"Г.Москва","33009322192","32454491918","690824","84040943","84040943","1680435423","72464","1560749","1560749","32764149","2664","12458869","12458869","177983852","3636","109901","109901","1679910","90","0","0","0","0","1072161395","1068416356","11252938124","48508","2254762","2253988","24793863","208","697474","21956592861","21460297136","107303046400","593519","1137","2486655","2486655","14916944","6","115642534","115509288","693064462","7023","4902923","4237499","21175040","60","41924","41684","492647","67","53705594","54661468","273311754","1141","7554022338","7507393730","45976742302","380992","1643520950","1640973305","154138","265968519","266943563","518","2096469126","2087669123","217895","136213793","135908380","21972","918938","921651","159","14970","15720","101","15807544","15769600","2285","2787781","2579045","1589","52890","52483","65","29074796981","28544296170","629344","18292732578","17821604975","599014","1845917247","1818261635","61713","279179247","273864563","19952","1868908549","1866073141","136890","53628140","54575033","1092","6621189739","6598868274","359126","113759177","111896364","12053","9269","17174","54","336796","321865","149","1118441811","1118953314","5444","5126899775","5086941674","678875","20498046","20203948","591","110976","110976","55","2169916625","2155170085","7672","359532472","360418497","4405","15448212433","219843","8018498313","149440432","1611171688","2340172696","468034542","150806376","992330770","132834","0","26567","149995","29999","24","-3456","8","0","5","127230454058","7482199","25446464923","106034510448","21206902087","141122006","4098440830","1435","287","287","2","2","141","28","28","1","1","135248953947","27057636926","108374683144","21674936629","291928382","5090771915","13862353249","5020707","2772721685","2576185944","515237190","19930739","2237553756","8703125","0","1740625","7539","1508","30","1739087","38","0","16","9331329795","23193683044","9674491","129760","14578","0","6","2","8","15448212433","10080909","1115086289"
"Г.Санкт-Петербург","9911019976","9908634490","287365","34824054","34824054","696483714","31041","514117","514117","10794770","1017","3320697","3320697","47438533","1097","36542","36542","558566","21","0","0","0","0","244610355","244578074","4143956506","18436","40896","36667","403339","110","2069","7098707800","7097695480","35488320689","248081","178","0","0","0","0","20199072","20179016","121081881","3092","16657","16657","239492","18","8707","8707","61906","7","4780008","4775849","23918666","606","1845480103","1845042339","11518375415","169246","453157314","452348943","77047","1182471","1181360","196","488692052","487816811","105633","13305798","13188449","9801","27387","22347","46","3912","3912","58","809841","818422","414","832507","970829","418","11366","11241","27","8926454168","8929120720","262851","6251274808","6254951600","251715","352918536","353235412","21463","35697404","35829991","7482","447417416","446600884","67652","4741118","4733359","562","1822714618","1822073246","160332","11806202","11716176","3244","511","511","10","204171","203527","42","474142496","474483514","2564","1387567235","1381498939","288748","0","0","0","0","0","0","863733824","862915098","2539","293561465","295924432","2078","6545226238","86926","1580039590","87138426","320364840","467761622","93552323","38684883","188127634","551038","63810","113398","184737","36947","575","75876","36","4","28","16498975537","1786256","3299884420","14330586435","2866117286","40058695","393708439","0","0","0","0","0","0","0","0","0","0","18079015127","3620249260","14798348057","2959669609","78743578","581836073","979849582","2559473","196097890","60768743","12153749","961763","182982378","465451","1041","93142","2918","584","268","92290","60","5","42","168008895","1147858477","4449466","1438807","82358","40586","192","22","134","6545226238","7769490","473802284"
"Г.Севастополь","74050705","74040629","8056","1029289","1029289","20585770","1043","27905","27905","585995","28","72865","72865","1040926","24","5113","5113","78162","1","0","0","0","0","6061402","6060959","60609582","1012","271","271","2983","1","249","44981942","44982067","224910299","6663","0","0","0","0","0","390188","389796","2338778","80","0","0","0","0","0","0","0","0","78528","78391","391954","41","17516624","17500944","108715559","4815","3716620","3720098","2119","0","0","0","3886328","3892781","3036","109819","109746","326","0","0","0","319","319","9","2","2","2","5071","17","1","0","0","0","60354347","60390837","7140","43173524","43198615","6783","59464","59459","24","74091","74091","41","6537219","6543793","1926","77561","77423","40","10339221","10346865","4351","93269","90590","29","0","0","0","0","0","0","13173","12872","12","14517312","14459413","8344","0","0","0","0","0","0","659263","654723","38","200618","200618","57","1750443","2580","17858689","2473063","3695391","1583126","316627","459059","2919705","0","0","0","0","0","0","0","0","0","0","344444","39727","70875","86151","17230","7304","46341","0","0","0","0","0","0","0","0","0","0","18203133","3766266","1669277","333857","466363","2966046","1962750","9990","393049","20929372","4185875","23338","-3816164","156387","0","31277","0","0","0","31277","4","0","1","62466","2025216","9990","0","0","0","0","0","0","1750443","2125","7571"
"Еврейская автономная область","7342533","7259214","961","253951","253951","5079025","227","7008","7008","147158","20","14214","14214","203061","4","0","0","0","0","0","0","0","0","853143","851844","8518773","209","1000","429","4715","5","0","4998451","4993681","24968406","615","0","0","0","0","0","14773","14539","87231","14","4471","4471","89411","4","0","0","0","0","84208","84208","421040","15","848712","846654","5515226","376","168870","168279","125","0","0","0","266857","192470","227","61721","59151","296","0","0","0","374","374","8","0","0","0","2170","0","0","217","217","1","6484344","6461126","784","5297393","5279327","719","321067","321103","67","2114","2114","6","180163","180189","125","84208","84208","15","541308","536097","315","58091","58088","27","0","0","0","0","0","0","2450156","2438074","12","2160131","2074665","1196","0","0","0","0","0","0","3681600","3649204","76","31846","26592","15","24502465","399","2693668","340881","555777","837293","167458","47838","340481","964365","0","192873","311859","62372","11172","119329","4","0","2","608097","0","121619","337","67","337","121215","0","0","0","0","0","0","0","0","0","0","3301765","677396","837630","167525","48175","461696","187860","1225","37633","26971","5394","158","32081","0","0","0","0","0","0","0","0","0","0","0","187860","1225","13398","0","0","1","0","1","24502465","5690","2365865"
"Ненецкий АО","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ханты-Мансийский АО - Югра","1669924669","1669557835","22085","4079742","4079742","81595375","3750","172057","172057","3613191","205","416676","416676","5952509","103","2999","2999","45842","3","0","0","0","0","7004677","6977393","69773926","1190","8926","8926","98182","18","568","1335865779","1335658660","6678293559","17656","0","0","0","0","0","1769885","1766963","10601779","451","675","675","13493","2","1673","1673","8366","1","46320377","46319762","231598992","231","215914865","215833190","1310829080","7942","57800304","55339600","3889","5889","4234","5","58338638","58251272","6828","619236","614849","1871","0","0","0","1588","1082","23","7493","7483","5","16127","16127","3","16","0","0","1027315101","1027509281","17992","724168645","724467181","17260","3345901","3344941","202","1142312","1139686","115","58211051","58249810","3235","26528728","26527230","221","213350327","213220717","7229","590473","597724","423","28","28","2","177","177","1","73873650","73876335","82","587788519","587090927","23090","0","0","0","0","0","0","18294772","18180585","251","78676812","78368545","350","2084995584","7046","66563431","5321970","13578785","13933169","2786634","844180","9947971","0","0","0","0","0","0","0","0","0","0","125564054","185145","25122068","28749621","5749925","30815","19341328","0","0","0","0","0","0","0","0","0","0","192127485","38700853","42682790","8536559","874995","29289299","6285637","133913","1263822","355977","71196","140253","1052373","580794","53731","118845","1154","231","310","118304","16","4","7","1681424","7967061","133913","4830","0","0","7","0","4","2084995584","309768","73854282"
"Чукотский АО","51733258","51719983","930","462947","462947","9248435","317","14663","14663","307708","22","22103","22103","315752","6","0","0","0","0","0","0","0","0","469730","474236","4742363","111","17679","17679","194468","4","0","26130226","26103993","130511214","569","0","0","0","0","0","30948","30698","184185","14","2212","2212","44248","1","0","0","0","0","1506902","1506902","7534509","38","15576610","15591364","93749883","289","6500635","6504354","143","89","89","1","7489645","7493501","251","36996","36562","849","0","0","0","72","72","2","0","0","0","263035","263035","3","0","0","0","80190998","80169244","663","50441777","50490930","624","1040235","1040235","17","22062","22062","9","21435235","21409067","123","1487151","1449004","34","5826548","5819346","260","29114","29202","100","0","0","0","7786","7786","1","2212181","2212174","19","10603140","10579710","1409","0","0","0","0","0","0","40967156","40934937","190","2731546","2744218","37","207007967","449","1252608","119712","256506","169652","33931","49189","173386","2005","0","401","1055","211","1553","-1363","4","0","2","118131300","174","23626269","15032","3006","2814","23620449","0","0","0","0","0","0","0","0","0","0","119383908","23882775","184684","36937","52003","23793835","509936","1230","102048","244838","48968","240073","-186993","672","0","134","935","187","0","-53","1","0","1","0","509936","1230","0","0","0","0","0","0","207007967","0","1947568"
