"GA","GB","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200","G201","G202","G203","G204","G205","G206","G207","G208","G209","G210","G211","G212","G213","G214","G215","G216","G217","G218","G219"
"Пензенская область","########","########","12 409","2 333 009","2 317 008","########","3 503","56 647","61 711","1 295 902","132","193 575","204 456","2 920 794","70","11","11","173","1","0","0","0","0","########","########","########","1 566","5 744","5 273","56 770","10","0","########","########","########","4 331","########","########","########","4 103","222 064","222 064","1 231 164","113","0","0","0","0","0","0","0","0","0","247 386","247 631","1 485 788","115","666","666","17 433","3","567","567","28 755","2","95 691","95 657","464 762","77","########","########","########","5 810","7 189 754","7 178 914","2 143","3 151","4 236","3","7 921 714","7 914 064","3 533","167 976","167 692","329","1","1","1","402","402","7","563","563","2","349","349","10","186","186","1","########","########","9 539","########","########","8 781","1 808 708","1 808 313","274","245 535","245 367","155","7 986 607","7 983 503","1 914","95 606","95 242","73","########","########","5 180","29 912","29 533","72","0","0","0","0","0","0","4 629","4 629","6","########","########","12 471","0","0","0","0","0","0","2 242 642","2 252 966","109","1 184 700","1 197 776","120","########","0","########","4 172 809","6 376 854","5 351 072","1 177 237","418 742","4 780 875","2 273","1 463","573","688","151","11","411","5","2","0","3 127 607","164 290","696 288","361 349","79 496","7 815","608 977","0","0","0","0","0","0","0","0","0","0","########","7 073 142","5 712 421","1 256 733","426 557","5 389 852","3 055 463","219 705","683 187","111 305","24 487","2 699","656 001","796","0","175","0","0","0","175","1","0","0","271 299","111 930","3 326 762","331 635","0","0","0","0","0","0","########","28 274","4 424"
"Пермский край","########","########","30 045","5 105 872","5 084 371","########","8 162","127 118","124 039","2 604 313","360","662 396","659 831","9 426 155","166","799","799","12 210","3","0","0","0","0","########","########","########","2 157","4 577","4 579","50 372","25","-5","########","########","########","11 238","########","########","########","10 208","1 828 782","1 828 782","########","250","0","0","0","0","0","0","0","0","0","2 267 211","2 262 189","########","301","0","0","0","0","0","0","0","0","1 886 559","1 882 767","8 976 014","192","########","########","########","13 772","########","########","5 904","252 710","252 710","12","########","########","9 040","995 411","961 654","1 157","0","0","0","1 929","1 242","27","522 569","517 424","16","28 546","26 416","29","146","146","5","########","########","23 388","########","########","21 668","7 292 923","7 278 182","776","2 439 334","2 441 650","313","########","########","5 070","1 880 270","1 873 994","183","########","########","12 573","1 316 623","1 288 410","208","0","0","0","19 059","19 059","2","6 677 126","6 677 983","90","########","########","30 490","0","0","0","0","0","0","########","########","247","########","########","197","########","0","########","########","########","########","3 822 205","1 126 894","########","0","0","0","0","0","0","0","0","0","0","########","466 086","########","########","4 561 595","41 445","7 548 720","0","0","0","0","0","0","0","0","0","0","########","########","########","8 383 800","1 168 339","########","########","822 791","2 350 027","1 088 303","239 427","19 761","2 090 839","0","0","0","0","0","0","0","0","0","0","3 090 177","434 910","########","1 257 701","0","0","0","0","0","0","########","434 304","6 669 812"
"Псковская область","########","########","5 099","1 015 523","1 014 886","########","1 539","41 059","41 059","862 233","84","91 256","91 256","1 303 664","33","7","7","110","2","0","0","0","0","8 757 068","8 755 037","########","602","4 580","4 580","50 375","15","0","########","########","########","1 799","########","########","########","1 647","216 947","216 947","1 197 186","49","0","0","0","0","0","0","0","0","0","775 757","775 369","4 652 212","52","399","399","6 804","3","0","0","0","1","86 319","81 209","395 164","42","8 111 021","8 099 474","########","2 139","1 392 605","1 394 304","718","16 339","16 339","7","1 548 868","1 550 419","1 313","35 279","35 248","243","0","0","0","0","0","1","0","0","0","4 091","2 438","8","21","21","2","########","########","3 807","########","########","3 503","1 234 396","1 231 057","157","481 194","471 186","189","1 878 390","1 876 275","619","84 994","81 196","41","6 361 070","6 353 943","1 882","182 739","182 739","58","0","0","0","1 654","1 654","2","316 626","315 903","119","9 542 686","9 494 305","5 031","0","0","0","0","0","0","1 311 250","1 313 930","240","170 863","170 645","42","########","0","9 257 114","1 253 660","2 099 248","1 343 923","295 661","195 617","1 607 970","0","0","0","0","0","0","0","0","0","0","809 737","47 054","180 495","140 090","30 820","3 248","146 427","0","0","0","0","0","0","0","0","0","0","########","2 279 743","1 484 013","326 481","198 865","1 754 397","395 053","48 234","89 324","50 539","11 118","4 890","73 316","0","1 696","85","0","0","0","85","0","1","0","34 237","8 049","429 290","56 283","465","0","0","1","0","0","########","194 825","315 852"
"Ростовская область","########","########","46 438","8 260 663","8 173 277","########","12 869","225 543","222 113","4 632 038","562","1 126 673","1 123 032","########","346","22 910","22 910","350 195","15","0","0","0","0","########","########","########","5 702","40 781","50 608","556 685","72","98","########","########","########","16 230","########","########","########","14 982","1 817 062","1 817 062","########","335","0","0","0","0","0","0","0","0","0","1 861 210","1 876 813","########","353","9 323","9 253","153 087","30","898","1 347","19 388","5","1 074 772","1 073 682","5 228 764","223","########","########","########","23 887","########","########","8 474","673 518","681 273","37","########","########","12 995","336 257","338 151","707","0","0","0","1 575","1 574","34","33 957","44 232","36","38 288","23 464","39","2 961","2 961","11","########","########","36 110","########","########","32 809","########","########","1 619","2 571 290","2 572 799","793","########","########","7 305","1 054 068","1 052 276","207","########","########","21 530","230 474","243 458","233","2 823","2 823","8","20 523","11 235","7","########","########","267","########","########","45 957","0","0","0","0","0","0","########","########","674","5 765 313","5 785 741","327","########","0","########","########","########","########","6 915 384","3 346 282","########","178 712","973","39 365","16 124","3 547","841","34 977","37","1","0","########","501 262","########","1 457 343","320 615","280 208","########","0","0","0","0","0","0","0","0","0","0","########","########","########","7 235 999","3 626 490","########","########","999 549","3 037 954","1 141 376","251 103","718 799","2 068 052","108 644","16 555","24 729","5 733","1 261","0","23 468","23","5","0","9 318 602","516 915","########","1 516 464","39 650","11 575","0","19","6","0","########","460 773","########"
"Рязанская область","########","########","13 434","2 427 314","2 423 532","########","3 461","66 098","66 008","1 386 159","141","222 995","222 995","3 185 643","63","1 048","1 048","16 021","2","0","0","0","0","########","########","########","1 533","16 847","16 847","185 322","18","9","########","########","########","4 887","########","########","########","4 609","679 313","679 313","3 767 100","123","0","0","0","0","152","0","0","0","0","623 203","708 624","4 251 742","140","-671","0","0","0","0","0","0","0","73 259","73 573","349 765","63","########","########","########","6 403","########","########","2 452","11 241","11 241","6","########","########","3 887","120 362","116 298","301","158","158","1","346","346","8","615","615","5","11 521","11 212","12","-504","0","0","########","########","10 578","########","########","9 777","4 784 400","4 792 468","360","761 498","761 498","245","########","########","2 184","73 733","73 677","58","########","########","5 784","137 269","135 711","75","0","0","2","713","713","2","67 010","70 575","38","########","########","13 423","0","0","0","0","0","0","2 767 806","2 768 837","85","891 777","892 698","117","########","0","########","5 305 895","7 385 865","3 676 214","808 769","451 957","6 125 139","1 064","0","234","0","0","0","234","2","0","0","########","210 293","3 156 093","2 432 062","535 053","51 721","2 569 319","0","0","0","0","0","0","0","0","0","0","########","########","6 108 276","1 343 822","503 678","8 694 458","979 679","67 508","218 903","23 282","5 122","0","213 781","0","2 303","115","313","69","0","46","0","2","0","140 822","63 567","1 120 501","131 075","123","0","0","2","0","0","########","47 501","69 901"
"Самарская область","########","########","46 279","5 756 549","5 717 844","########","8 782","120 328","133 667","2 806 748","323","437 413","421 640","6 023 435","144","5 250","5 250","80 246","5","0","0","0","0","########","########","########","4 010","6 016","6 016","66 178","32","38 456","########","########","########","19 128","########","########","########","17 447","6 314 558","6 314 558","########","294","0","0","0","0","0","0","0","0","0","6 127 721","6 132 463","########","338","1 008","1 325","20 049","6","2 830","3 191","21 511","4","719 508","715 953","3 450 905","165","########","########","########","21 613","########","########","9 717","159 131","159 131","26","########","########","14 498","515 136","513 189","893","238","238","3","2 144","2 144","24","34 501","34 501","28","15 108","9 390","38","941","274","5","########","########","38 914","########","########","36 686","########","########","1 257","1 423 365","1 424 703","512","########","########","8 511","716 479","711 029","155","########","########","20 044","334 671","332 249","291","3 239","3 239","4","66","66","1","3 850 256","3 857 783","193","########","########","46 034","0","0","0","0","0","0","########","########","327","9 077 393","9 047 137","333","########","0","########","########","########","########","7 119 753","5 825 410","########","41 797","285 629","23 477","393","86","329","23 062","12","8","0","########","352 723","########","########","3 141 734","247 236","9 444 729","0","0","0","0","0","0","0","0","0","0","########","########","########","########","6 072 646","########","########","266 204","4 028 668","1 351 847","297 408","210 319","3 520 941","26 174","2 901","5 903","2 901","638","1 852","3 413","7","1","0","2 175 272","429 574","########","695 778","282 846","1 389","0","8","2","0","########","192 168","3 845 191"
"Саратовская область","########","########","20 597","2 657 144","2 665 028","########","4 618","73 015","73 921","1 552 343","220","281 664","282 046","4 029 225","81","3 704","3 704","56 623","4","0","0","0","0","########","########","########","2 823","38 799","39 802","437 821","29","33","########","########","########","7 934","########","########","########","7 040","1 276 033","1 276 033","7 076 227","144","0","0","0","0","0","0","0","0","0","1 886 798","1 885 885","########","167","0","0","0","0","0","0","0","0","882 976","870 736","4 150 244","110","########","########","########","10 030","########","########","4 253","1 618","1 618","9","########","########","6 347","204 520","188 480","376","0","0","0","6 025","6 025","17","836","836","5","7 888","6 983","21","0","0","0","########","########","16 747","########","########","15 667","4 066 687","3 824 800","369","818 823","822 863","245","########","########","3 806","886 264","868 421","101","########","########","9 137","115 263","94 954","98","0","0","0","83","83","1","209 357","214 570","62","########","########","20 430","0","0","0","0","0","0","6 849 671","7 129 599","262","2 898 925","2 746 789","208","########","0","########","7 431 152","9 580 432","6 556 950","1 442 529","652 713","7 485 190","0","0","0","0","0","0","0","0","0","0","########","89 096","2 393 294","475 961","104 710","5 561","2 283 023","0","0","0","0","0","0","0","0","0","0","########","########","7 032 911","1 547 239","658 274","9 768 213","4 228 096","232 024","941 783","129 589","28 510","6 809","906 464","0","0","0","0","0","0","0","0","0","0","259 709","7 027","4 487 805","239 051","0","0","0","0","0","0","########","118 039","214 554"
"Сахалинская область","########","########","6 694","2 500 869","2 500 869","########","3 326","80 384","80 384","1 686 746","196","398 000","398 000","5 685 556","110","41","41","627","1","0","0","0","0","6 911 640","6 911 640","########","828","5 242","5 242","57 419","5","1","########","########","########","1 627","########","########","########","1 474","219 991","219 991","1 216 454","29","0","0","0","0","0","0","0","0","0","165 767","165 767","994 559","23","1 181","1 181","23 612","3","10 965","10 965","99 365","6","149 364","149 364","716 377","37","########","########","########","2 353","4 289 993","4 290 228","509","121 097","121 097","4","4 576 627","4 710 408","1 102","96 765","96 765","261","0","0","0","6","6","1","22 363","22 363","7","125","125","2","179","179","8","########","########","3 966","########","########","3 392","1 696 517","1 694 682","184","93 951","94 037","35","4 273 838","4 273 838","414","147 530","147 530","34","########","########","1 993","90 742","91 017","98","0","0","0","0","0","0","7 676 465","7 706 454","54","########","########","6 645","0","0","0","0","0","0","########","########","212","1 036 539","1 089 396","93","########","0","########","2 291 631","4 633 450","2 753 509","605 771","758 380","3 269 299","1 256 772","3 810","276 680","553","122","125","276 433","6","1","0","6 468 977","53 232","1 425 836","254 981","56 095","29 200","1 340 541","0","0","0","0","0","0","0","0","0","0","########","6 059 286","3 008 490","661 866","787 580","4 609 840","1 868 375","62 652","414 176","157 254","34 596","4 851","374 729","1 063 508","62 241","237 084","0","0","0","237 084","8","1","0","7 074 928","56 927","8 943 303","119 579","7 782","287","0","2","1","0","########","247 718","7 705 790"
"Свердловская область","########","########","78 447","########","########","########","19 827","289 158","278 767","5 853 254","788","1 645 051","1 635 781","########","502","20 113","20 113","307 447","14","0","0","0","0","########","########","########","4 669","76 892","76 485","841 330","39","195","########","########","########","30 083","########","########","########","27 211","########","########","########","625","0","0","0","0","0","0","0","0","0","########","########","########","696","1 172","1 138","25 600","8","3 181","3 181","67 313","9","2 933 026","3 030 717","########","306","########","########","########","40 908","########","########","17 884","222 791","220 126","62","########","########","25 093","669 069","666 944","2 223","2 684","2 684","5","14 403","14 372","43","24 674","24 001","44","124 394","42 729","106","0","0","0","########","########","63 635","########","########","58 588","########","########","2 853","7 542 977","7 396 514","1 032","########","########","15 193","2 931 301","3 028 758","295","########","########","38 190","548 831","546 790","568","3 294","3 294","13","11 359","11 359","11","7 110 747","7 130 331","370","########","########","78 762","0","0","0","0","0","0","########","########","707","########","########","655","########","0","########","########","########","########","########","7 350 744","########","22 329","2 841","5 054","1 039","229","0","4 825","10","1","0","########","980 054","########","########","########","297 617","########","0","0","0","0","0","0","0","0","0","0","########","########","########","########","7 648 361","########","########","777 413","5 766 148","5 168 863","1 137 152","277 609","4 351 387","239 344","9 542","53 133","4 425","974","0","52 159","16","2","0","7 584 282","476 212","########","1 253 625","73 611","18 561","0","21","3","0","########","1 970 689","7 051 936"
"Смоленская область","########","########","14 240","1 777 321","1 772 549","########","2 839","43 478","42 266","887 594","120","262 605","262 604","3 751 484","58","11 677","11 677","178 499","6","0","0","0","0","########","########","########","1 577","894","893","9 824","11","0","########","########","########","5 525","########","########","########","5 245","1 187 056","1 187 056","6 569 884","105","6","6","36","1","0","0","0","0","0","1 462 919","1 454 004","8 724 021","125","0","0","0","0","0","0","0","0","85 398","85 335","408 840","55","########","########","########","6 145","########","########","2 178","380 575","380 575","20","########","########","3 632","386 363","374 990","757","2 451","1 242","3","424","424","13","27 041","20 945","62","16 217","13 044","72","0","0","0","########","########","12 171","########","########","11 482","5 631 598","5 631 918","715","########","########","2 959","########","########","1 900","73 806","73 791","51","########","########","5 539","358 001","349 349","343","0","0","0","1 067","1 093","11","3 280 191","3 270 542","486","########","########","12 843","0","0","0","0","0","0","8 489 992","8 506 718","2 152","249 539","249 547","105","########","0","########","1 912 974","5 150 403","3 063 245","673 916","202 480","4 274 007","0","0","0","0","0","0","0","0","0","0","4 675 361","68 017","1 031 981","174 346","38 357","6 609","987 015","0","0","0","0","0","0","0","0","0","0","########","6 182 384","3 237 591","712 273","209 089","5 261 022","3 651 053","21 556","804 310","250 813","55 179","4 856","744 275","78","0","17","0","0","0","17","2","0","0","3 848 930","87 018","7 499 983","108 574","50 146","0","0","9","0","0","########","471 422","3 263 642"
"Тамбовская область","########","########","7 265","1 058 418","1 047 328","########","1 741","20 234","19 920","418 325","82","148 277","147 362","2 105 176","53","0","0","0","0","0","0","0","0","########","########","########","1 708","4 216","4 216","46 373","8","0","########","########","########","2 526","########","########","########","2 351","176 812","176 812","1 008 663","75","0","0","0","0","0","0","0","0","0","188 384","156 387","926 945","75","25 007","4 217","56 139","4","0","0","0","0","173 221","172 216","826 593","74","########","########","########","3 038","3 742 958","3 717 775","1 160","684 676","684 676","4","4 764 394","4 717 592","1 966","93 417","92 825","324","0","0","0","183","180","6","0","0","0","213 725","11 613","6","4","4","1","########","########","5 638","########","########","5 334","1 206 988","1 210 803","71","357 925","357 925","79","5 559 385","5 514 594","1 046","172 639","171 638","71","########","########","2 676","86 945","86 935","73","0","0","0","7 199","7 199","2","494 988","494 988","14","########","########","7 346","0","0","0","0","0","0","3 282 371","3 491 988","63","281 040","287 724","95","########","0","########","2 660 621","3 102 721","1 691 836","372 204","176 847","2 553 670","3 512","3 085","927","939","207","0","720","2","1","0","5 311 526","44 508","1 170 761","1 917 925","421 944","2 016","746 801","0","0","0","0","0","0","0","0","0","0","########","4 273 482","3 609 761","794 148","178 863","3 300 471","1 900 182","32 870","419 684","80 921","17 803","51 089","350 792","10 250","0","2 255","0","0","0","2 255","2","0","0","26 350","22 889","1 926 532","55 759","0","70","0","0","1","0","########","7 109","494 192"
"Тверская область","########","########","13 705","2 359 754","2 352 147","########","3 811","52 344","54 102","1 136 141","174","194 085","194 064","2 772 341","61","4 144","4 144","63 343","1","0","0","0","0","########","########","########","1 222","10 165","11 820","130 018","13","-3","########","########","########","5 010","########","########","########","4 585","525 475","525 475","2 941 540","126","0","0","0","0","0","588","588","0","1","518 651","553 630","3 316 714","126","6 942","6 942","23 881","5","1 881","1 881","8 551","1","119 785","119 511","583 202","63","########","########","########","6 408","5 683 934","5 681 227","2 339","1 332","1 332","11","6 419 045","6 397 780","3 795","111 175","111 787","724","168","168","1","114","114","8","2 183","2 183","7","94 064","94 064","20","0","0","0","########","########","10 546","########","########","9 689","4 609 296","4 609 003","380","1 044 845","1 046 694","228","5 846 917","5 884 664","2 061","119 852","119 578","58","########","########","5 734","61 729","61 747","128","0","0","0","85 403","85 403","1","1 702 994","1 679 377","60","########","########","14 049","0","0","0","0","0","0","4 219 412","4 197 565","147","1 576 632","1 575 658","126","########","0","########","4 562 419","6 307 584","6 265 490","1 378 411","593 288","4 335 885","0","0","0","0","0","0","0","0","0","0","3 792 811","139 411","841 389","63 648","14 003","10 992","816 394","0","0","0","0","0","0","0","0","0","0","########","7 148 973","6 329 138","1 392 414","604 280","5 152 279","########","583 693","2 754 589","1 341 622","295 157","938 900","1 520 532","0","0","0","0","0","0","0","0","0","0","1 843 310","54 590","########","638 283","0","0","0","0","0","0","########","162 759","1 672 715"
"Томская область","########","########","11 298","2 153 018","2 150 347","########","3 793","46 990","47 141","989 801","163","167 827","167 827","2 397 535","55","9 387","9 387","143 495","2","0","0","0","0","########","########","########","1 011","996","996","10 954","8","2 320","########","########","########","3 846","########","########","########","3 428","247 103","247 103","1 370 166","59","0","0","0","0","0","0","0","0","0","281 985","281 841","1 690 794","67","-780","0","0","1","-1 946","0","0","0","130 321","126 456","626 438","40","########","########","########","4 819","9 662 647","9 663 255","1 814","26 932","26 970","4","########","########","3 003","75 943","46 838","541","0","0","0","-14 190","390","10","199","199","4","23 360","16 100","22","3","3","3","########","########","8 281","########","########","7 578","1 974 559","1 972 718","193","152 289","152 289","94","########","########","1 523","130 300","126 434","37","########","########","4 245","28 275","28 264","88","449","449","1","5 748","5 748","2","2 149 387","2 149 109","25","########","########","11 508","0","0","0","0","0","0","########","########","176","6 528 039","6 539 811","79","########","0","########","5 560 431","8 751 059","4 866 938","1 070 729","847 047","6 833 283","8 701","33 167","3 573","0","0","0","3 573","2","8","0","########","97 642","3 327 254","1 450 350","319 077","15 894","2 992 283","0","0","0","0","0","0","0","0","0","0","########","########","6 317 288","1 389 806","862 941","9 825 566","1 281 930","22 526","283 150","119 402","26 268","20 596","236 286","2 845","0","626","0","0","0","626","5","0","0","1 009 583","153 768","2 291 513","176 294","0","0","0","0","0","0","########","471 161","2 136 019"
"Тульская область","########","########","16 157","2 813 627","2 802 588","########","4 405","69 007","70 670","1 472 504","199","385 039","380 718","5 438 825","106","713","713","10 900","3","0","0","0","0","########","########","########","1 629","22 973","27 223","299 456","13","37","########","########","########","5 831","########","########","########","5 374","797 498","797 498","4 422 487","139","0","0","0","0","0","0","0","0","0","1 085 686","1 085 599","6 513 592","133","6 960","6 898","48 559","7","0","0","0","0","270 194","270 166","1 316 612","116","########","########","########","7 525","########","########","2 877","26 906","26 906","6","########","########","4 517","1 211 903","1 211 495","613","170","170","2","1 682","1 682","23","3 171","3 171","11","46 331","16 822","25","0","0","0","########","########","12 382","########","########","11 386","########","########","400","3 658 434","3 657 780","248","########","########","2 495","263 560","263 532","104","########","########","6 836","1 295 838","1 254 875","150","0","0","0","0","0","0","178 200","150 222","70","########","########","16 193","0","0","0","0","0","0","########","########","296","1 930 312","1 920 997","192","########","0","########","4 704 122","8 843 506","9 382 833","2 064 226","1 249 284","5 529 996","0","0","0","0","0","0","0","0","0","0","########","321 438","3 682 505","6 017 193","1 323 782","23 603","2 335 120","0","0","0","0","0","0","0","0","0","0","########","########","########","3 388 008","1 272 887","7 865 116","6 348 230","105 716","1 401 895","382 394","84 127","548 532","769 236","0","0","0","0","0","0","0","0","0","0","879 610","633 312","7 227 840","739 028","0","0","0","0","0","0","########","184 347","147 669"
"Тюменская область","########","########","22 992","5 849 341","5 849 371","########","8 635","69 132","75 081","1 576 493","278","716 040","727 793","########","242","4 696","4 696","71 775","6","0","0","0","0","########","########","########","1 580","11 475","11 498","126 477","27","1 029","########","########","########","7 235","########","########","########","6 454","353 268","353 268","1 958 755","136","0","0","0","0","0","0","0","0","0","566 160","578 912","3 473 472","150","382","382","8 534","2","563","563","12 957","3","969 068","948 545","4 600 577","106","########","########","########","10 184","########","########","4 243","7 284","7 285","12","########","########","6 339","759 733","759 679","675","0","0","0","219","219","10","12 640","12 640","7","21 401","21 396","11","-29","5","3","########","########","16 342","########","########","14 406","9 075 651","9 081 640","282","1 101 559","1 101 473","144","########","########","3 545","962 450","941 961","101","########","########","9 007","934 390","764 697","167","114","114","7","0","0","0","303 289","303 289","52","########","########","23 135","0","0","0","0","0","0","########","########","211","########","########","151","########","0","########","########","########","########","4 951 188","1 696 194","########","168 275","43 217","39 181","46 046","10 130","56","28 995","13","6","0","########","278 670","########","########","5 835 231","14 259","########","0","0","0","0","0","0","0","0","0","0","########","########","########","########","1 710 453","########","########","1 063 675","########","3 352 291","737 503","275 215","9 356 249","84 957","34 021","20 392","0","0","0","20 392","6","4","0","1 028 913","6 682","########","1 070 357","2 169","875","0","2","1","0","########","29 125","302 987"
"Ульяновская область","########","########","12 350","1 948 475","1 941 771","########","3 099","41 691","41 767","877 089","110","207 644","207 314","2 961 631","62","0","0","2","1","0","0","0","0","########","########","########","1 209","2 299","2 299","25 061","12","0","########","########","########","4 624","########","########","########","4 198","710 127","710 127","3 937 974","125","0","0","0","0","0","0","0","0","0","849 371","849 529","5 097 136","123","0","0","0","0","0","0","0","0","50 316","48 599","237 354","53","########","########","########","5 432","6 248 656","6 257 874","2 324","14 985","14 985","7","7 143 275","7 118 751","3 670","68 283","68 278","355","0","0","0","204","204","2","6 701","6 701","17","1 007","667","8","0","0","0","########","########","9 860","########","########","9 216","2 867 234","2 868 216","309","371 921","371 711","132","8 743 590","8 726 505","1 973","41 207","41 408","43","########","########","4 869","91 743","91 795","97","402","402","1","335","335","1","911 278","911 278","39","########","########","12 356","0","0","0","0","0","0","5 454 788","5 571 120","110","529 210","529 356","117","########","0","########","3 437 326","6 528 357","4 454 444","979 980","495 885","5 052 492","0","0","0","0","0","0","0","0","0","0","########","344 647","2 498 458","3 393 327","746 532","12 074","1 739 852","0","0","0","0","0","0","0","0","0","0","########","9 026 815","7 847 771","1 726 512","507 959","6 792 344","3 229 938","54 404","713 308","45 307","9 967","887","702 454","940","0","207","0","0","0","207","1","0","0","3 953 451","30 962","7 183 389","85 366","3 350","0","0","2","0","0","########","92 897","904 562"
"Челябинская область","########","########","47 939","6 638 213","6 610 050","########","10 118","124 814","123 262","2 581 219","424","717 123","719 480","########","213","8 245","8 085","123 580","9","0","0","0","0","########","########","########","2 761","15 925","15 614","171 756","25","93","########","########","########","19 374","########","########","########","17 404","3 194 576","3 194 576","########","359","0","0","0","0","0","0","0","0","0","5 220 455","5 169 299","########","424","11 455","12 515","85 606","11","757","757","11 669","3","695 344","692 268","3 346 364","206","########","########","########","23 784","########","########","10 532","74 729","75 045","35","########","########","15 133","797 035","795 580","1 269","1 545","1 545","2","5 548","5 547","32","22 636","22 636","19","38 618","43 840","106","1 131","50","6","########","########","39 998","########","########","37 528","########","########","1 569","3 192 940","3 191 396","629","########","########","8 951","670 477","669 126","194","########","########","21 915","367 801","367 689","294","0","0","0","22 553","22 515","7","2 925 976","2 933 066","236","########","########","47 543","0","0","0","0","0","0","########","########","841","7 371 614","7 488 223","360","########","0","########","########","########","########","5 457 408","6 907 065","########","55 517","1 350","12 281","263","58","7","12 216","10","1","0","########","628 738","########","########","########","126 008","########","0","0","0","0","0","0","0","0","0","0","########","########","########","########","7 033 073","########","########","2 872 140","4 032 824","3 354 435","737 975","150 485","3 144 364","58 906","5 357","13 227","80 928","17 804","51 689","-56 266","7","2","0","2 041 675","44 857","########","2 916 997","16 886","409","0","4","4","0","########","527 772","2 908 329"
"Ярославская область","########","########","18 779","2 349 995","2 338 506","########","4 456","67 510","67 651","1 419 926","198","176 230","176 229","2 517 563","66","6 704","6 884","105 231","5","0","0","0","0","8 373 778","8 370 997","########","1 463","831","831","9 138","6","295","########","########","########","7 318","########","########","########","6 736","458 489","458 489","2 539 188","132","8","8","45","1","20","0","0","0","1","1 267 705","1 256 261","7 537 565","131","0","0","0","0","0","0","0","0","157 239","157 255","758 382","97","########","########","########","8 989","########","########","3 512","97 680","97 680","14","########","########","5 573","284 437","289 999","414","0","0","0","-5 423","684","16","3 247","3 247","12","23 665","19 452","22","0","0","0","########","########","15 198","########","########","14 255","6 349 799","6 345 082","461","865 395","865 463","254","########","########","3 065","157 285","157 301","95","########","########","8 191","220 063","220 440","136","0","0","0","33","33","1","729 400","729 938","73","########","########","18 910","0","0","0","0","0","0","7 417 439","7 404 074","193","1 433 793","1 435 087","146","########","0","########","7 647 294","########","########","2 305 978","1 397 384","########","59 946","20 896","14 233","15","3","566","13 664","5","3","0","########","242 631","########","########","########","6 550 573","########","0","0","0","0","0","0","0","0","0","0","########","########","########","########","7 947 957","########","########","181 827","3 348 234","940 045","206 810","10 376","3 131 048","1 470 160","86","323 440","40 520","8 914","0","314 526","4","3","0","965 875","194 355","########","376 182","10 243","2 617","0","5","6","0","########","58 090","719 699"
"Г.Москва","########","########","396 213","########","########","########","93 865","1 244 126","1 294 680","########","3 194","########","########","########","4 295","84 818","78 426","1 198 803","58","1","1","8","2","########","########","########","24 489","1 131 204","1 131 228","########","121","281 821","########","########","########","156 045","########","########","########","136 990","########","########","########","1 680","7 175","7 175","39 793","2","356","4 361 709","3 401 929","0","3","########","########","########","2 022","1 096 621","1 091 343","5 607 931","64","13 887","13 887","208 040","34","########","########","########","572","########","########","########","210 987","########","########","73 770","########","########","235","########","########","107 297","########","########","10 179","612 401","612 401","69","8 211","8 211","45","7 164 597","7 116 534","1 110","2 425 145","1 480 382","770","37 429","37 426","22","########","########","328 913","########","########","297 355","########","########","31 158","########","########","10 084","########","########","64 255","########","########","526","########","########","195 801","########","########","5 938","4 978","7 874","18","185 725","153 575","77","########","########","2 830","########","########","389 899","########","########","217","85 252","82 625","76","########","########","3 937","########","########","2 481","########","0","########","########","########","########","########","########","########","89 570","21 287","20 770","40 404","8 889","0","11 881","4","5","0","########","4 741 754","########","########","########","########","########","6 315","1 389","1 389","3","0","0","0","0","0","0","########","########","########","########","########","########","########","5 327 371","########","########","########","########","########","########","27 735","2 306 861","1 504 100","330 902","0","1 975 959","15","1","0","########","4 137 549","########","9 464 920","757 761","11 266","1 189","8","2","0","########","8 474 216","########"
